Artist and Title,Country
Cali Y El Dandee - Por Fin Te Encontré,Uruguay
Natalia Lafourcade - Hasta la Raíz,Uruguay
La Champions Liga - Dime si eres feliz,Uruguay
KAROL G - Ahora Me Llama,Uruguay
Alvaro Diaz - Problemón,Uruguay
Rafaga - Mentirosa Remix,Uruguay
Feid - REMIX EXCLUSIVO,Uruguay
"Bizarrap - Ptazeta: Bzrp Music Sessions, Vol. 45",Uruguay
Charlie Puth - We Don't Talk Anymore,Uruguay
Don Patricio - Contando Lunares,Uruguay
Kali Uchis - telepatía,Uruguay
Martin Garrix - In the Name of Love,Uruguay
Callejero Fino - Fua Mi Amor,Uruguay
Renn - Maquillaje,Uruguay
The Weeknd - I Feel It Coming,Uruguay
MYA - Como + Nadie,Uruguay
Aitana - +,Uruguay
KAROL G - LOCATION,Uruguay
LIT killah - En la Oscuridad,Uruguay
J Balvin - Ahora,Uruguay
Paulo Londra - Condenado Para el Millon,Uruguay
Calvin Harris - My Way,Uruguay
Julianno Sosa - Cochinae,Uruguay
Rombai - Yo te propongo,Uruguay
Lunay - TODO O NADA,Uruguay
Ariana Grande - Side To Side,Uruguay
Lucky Brown - ¿Cuál Es Su Nombre?,Uruguay
Nicki Nicole - Años Luz,Uruguay
The Weeknd - Can't Feel My Face,Uruguay
Daddy Yankee - RUMBATÓN,Uruguay
YSY A - 24/7 6.5,Uruguay
Jowell & Randy - Anaranjado,Uruguay
DJ Tao - PEPPER | DJ TAO Turreo Sessions #15,Uruguay
Damas Gratis - No Te Creas Tan Importante - En Vivo,Uruguay
Lunay - A Solas - Remix,Uruguay
Nio Garcia - Travesuras - Remix,Uruguay
The Weeknd - Starboy,Uruguay
Emilia - Perreito Salvaje,Uruguay
Trueno - PANAMÁ,Uruguay
Dame 5 - Hablar Es Gratis,Uruguay
Jimin - Like Crazy,Uruguay
Bruno Mars - 24K Magic,Uruguay
Beéle - Loco - Remix,Uruguay
C.R.O - INTERESTELAR,Uruguay
Marka Akme - Mata,Uruguay
Morat - Bajo La Mesa,Uruguay
Trueno - Ñeri,Uruguay
Rauw Alejandro - Que Le De,Uruguay
"Justin Timberlake - CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Uruguay
Zion & Lennox - Hola,Uruguay
La K'onga - Universo Paralelo,Uruguay
Mau y Ricky - Mi Mala,Uruguay
BM - Acostaita,Uruguay
La T y La M - Messirve Mix 5,Uruguay
Migrantes - Lado Triste,Uruguay
La Vela Puerca - José Sabía,Uruguay
Danny Ocean - Tú no me conoces,Uruguay
Justin Quiles - La Botella,Uruguay
LA NUEVA ESCUELA - Simples Rumores,Uruguay
Ozuna - Pa Ti Estoy,Uruguay
Daddy Yankee - Si Supieras,Uruguay
Duki - Ley de Atracción,Uruguay
Dame 5 - Lejos,Uruguay
MC Fioti - Bum Bum Tam Tam,Uruguay
ChocQuibTown - Pa Olvidarte,Uruguay
Bad Bunny - Solo de Mi,Uruguay
Paulo Londra - Chance,Uruguay
CantoParaBailar - Se Pone Loca,Uruguay
C. Tangana - Booty,Uruguay
Marama - Una Noche Contigo - Remix,Uruguay
Robin Schulz - Sugar,Uruguay
La Beriso - No Me Olvides,Uruguay
Lele Pons - Celoso,Uruguay
Adele - Easy On Me,Uruguay
Gusty dj - El Motorcito - Remix,Uruguay
Shawn Mendes - Stitches,Uruguay
Maluma - Cuatro Babys,Uruguay
Luck Ra - Te Mentiría,Uruguay
Tiago PZK - Cerca de tí - Remix,Uruguay
Bad Bunny - Estamos Bien,Uruguay
Rusherking - NOW,Uruguay
Camila Cabello - Bam Bam,Uruguay
Sam Smith - Unholy,Uruguay
Cali Y El Dandee - Nada,Uruguay
Daddy Yankee - Don Don,Uruguay
El Reja - Me Vas a Ver,Uruguay
Adele - Hello,Uruguay
Yandel - Yankee 150,Uruguay
Juanes - Bonita,Uruguay
Marama - Te Amo y Odio,Uruguay
Mark Ronson - Uptown Funk,Uruguay
"Bizarrap - Trueno: Bzrp Freestyle Sessions, Vol. 6",Uruguay
Duki - RoCKSTAR 2.0,Uruguay
Jack Ü - Where Are Ü Now,Uruguay
Maluma - Sin Contrato,Uruguay
Ozuna - Te Soñé De Nuevo,Uruguay
Bad Bunny - Un Ratito,Uruguay
Ozuna - Me Dijeron,Uruguay
DJ Tao - LUCK RA | DJ TAO Turreo Sessions #19,Uruguay
Yami Safdie - El Bolero,Uruguay
Dua Lipa - IDGAF,Uruguay
Rauw Alejandro - Sexo Virtual,Uruguay
Piso 21 - Más De La Una,Uruguay
Marama - No te vayas,Uruguay
Jason Derulo - Swalla,Uruguay
YSY A - LUGARES QUE LLEGO,Uruguay
Mora - REINA,Uruguay
Jere Klein - Donde?,Uruguay
Carlos Baute - Ando buscando,Uruguay
Duki - No Me Llores,Uruguay
La Banda De Lechuga - Que Locura Fue Enamorarme de Ti (Remix),Uruguay
Camilo - Millones,Uruguay
Twenty One Pilots - Stressed Out,Uruguay
Ozuna - Fantasía,Uruguay
Bhavi - BESAME,Uruguay
Tan Bionica - La Melodía de Dios,Uruguay
Queen - Bohemian Rhapsody - Remastered 2011,Uruguay
Calvin Harris - This Is What You Came For,Uruguay
Luis Fonsi - Calypso,Uruguay
Sech - PSL,Uruguay
Dame 5 - Dime Cosas Lindas,Uruguay
Ozuna - El Farsante - Remix,Uruguay
Duki - Quavo #Mododiablo,Uruguay
Tiago PZK - ASQUEROSO,Uruguay
Mau y Ricky - BOTA FUEGO,Uruguay
Letan - Funky de Antes,Uruguay
Carlos Baute - Amor y dolor,Uruguay
Calvin Harris - How Deep Is Your Love,Uruguay
LIT killah - Si Te Vas,Uruguay
KAROL G - Follow,Uruguay
Rauw Alejandro - Fantasias - Unplugged,Uruguay
24kGoldn - Mood,Uruguay
"Bizarrap - YSY A: Bzrp Music Sessions, Vol. 37",Uruguay
Jacob Forever - Hasta Que Se Seque el Malecón - Remix,Uruguay
Nicki Nicole - CAEN LAS ESTRELLAS,Uruguay
Marama - Corta,Uruguay
La Deskarga - Caramelo,Uruguay
Milo j - Rincón,Uruguay
Becky G - DOLLAR,Uruguay
Duki - hARAkiRi,Uruguay
TINI - Las Jordans,Uruguay
Cazzu - Maléfica,Uruguay
Camilo - Tutu - Remix,Uruguay
Lola Indigo - DISCOTEKA,Uruguay
Wisin & Yandel - Reggaetón en lo Oscuro,Uruguay
Maluma - El Perdedor - The Remix,Uruguay
Rombai - Segundas Intenciones,Uruguay
Daddy Yankee - Zum Zum,Uruguay
Javiielo - Pa Los Gustos Los Colores,Uruguay
Myke Towers - La Playa,Uruguay
Yng Lvcas - La Bebe,Uruguay
Bizarrap - Penas de Antaño,Uruguay
RYH - MDQ,Uruguay
Sia - Chandelier,Uruguay
Coldplay - My Universe,Uruguay
Maria Becerra - ADIÓS (Live Version),Uruguay
LOUTA - QUEREME,Uruguay
"Ariana Grande - thank u, next",Uruguay
Farruko - Delincuente,Uruguay
KHEA - Como Le Digo,Uruguay
Paulo Londra - Party en el Barrio,Uruguay
Pekeño 77 - Pistola II,Uruguay
ROSALÍA - TKN,Uruguay
Tan Bionica - Obsesionario en La Mayor,Uruguay
Trueno - Sangría,Uruguay
Sebastian Yatra - Traicionera - Remix,Uruguay
Marama - Bronceado,Uruguay
LIT killah - Bufón,Uruguay
#TocoParaVos - Sólo necesito,Uruguay
Justin Bieber - Sorry - Latino Remix,Uruguay
Bad Bunny - Soy Peor,Uruguay
Myke Towers - La Playa - Remix,Uruguay
Olivia Rodrigo - traitor,Uruguay
ECKO - Bye,Uruguay
Lady Gaga - Shallow,Uruguay
El Alfa - PLEBADA,Uruguay
Sech - Fabuloso,Uruguay
Rich Music LTD - Porno,Uruguay
Coldplay - Adventure of a Lifetime,Uruguay
Jeeiph - Bonita,Uruguay
Maluma - El Perdedor,Uruguay
Cuatro Pesos de Propina - Mi Revolucion,Uruguay
J Balvin - Si Tu Novio Te Deja Sola,Uruguay
Prince Royce - Te Espero,Uruguay
Myke Towers - Piensan,Uruguay
Zara Larsson - Lush Life,Uruguay
Ozuna - Te Vas,Uruguay
La Delio Valdez - Adiós Amor,Uruguay
"Bizarrap - Trueno: Bzrp Music Sessions, Vol. 16",Uruguay
Rvssian - Ponle,Uruguay
La Vela Puerca - Va A Escampar,Uruguay
Zion & Lennox - Yo Voy,Uruguay
Yandel - Encantadora - Remix,Uruguay
Feid - Si Te La Encuentras Por Ahí,Uruguay
Manuel Turizo - Una Lady Como Tú - Remix,Uruguay
J Balvin - Machika,Uruguay
iZaak - BBY BOO - REMIX,Uruguay
DobleP - Me Escapé,Uruguay
Ozuna - Luz Apaga,Uruguay
Natalie Perez - Algo Tiene,Uruguay
Manuel Turizo - Culpables,Uruguay
Lolo OG - Azote,Uruguay
Papichamp - Rompe,Uruguay
Greeicy - Destino,Uruguay
Duki - Si Me Sobrara el Tiempo,Uruguay
Cris Mj - Diabólica,Uruguay
NATTI NATASHA - Amantes de una Noche,Uruguay
Los Nota Lokos - Soltera Vá,Uruguay
Kygo - It Ain't Me,Uruguay
Becky G - La Respuesta,Uruguay
The Weeknd - Save Your Tears,Uruguay
Ed Sheeran - Shivers,Uruguay
Alan Walker - Faded,Uruguay
Mesita - Cheto Mal,Uruguay
Doja Cat - Kiss Me More,Uruguay
Eladio Carrion - Si La Calle Llama - Remix,Uruguay
Marama - Tal Vez,Uruguay
Chris Jedi - Bipolar,Uruguay
Arcángel - Sigues Con El - Remix,Uruguay
Valsi - No Hay Nada,Uruguay
J Balvin - In Da Getto,Uruguay
La Vela Puerca - Llenos De Magia,Uruguay
Pekeño 77 - Rangos II,Uruguay
Jhayco - Medusa,Uruguay
Alan Gomez - REI | Mission 01,Uruguay
Luana - Oncemil,Uruguay
"Bizarrap - Frijo: Bzrp Music Sessions, Vol. 10",Uruguay
Ariana Grande - positions,Uruguay
Nio Garcia - Mírame - Remix,Uruguay
Pijama Party - Aventura,Uruguay
Young Miko - ID,Uruguay
Tincho Di Salvo - La Bachata - Remix,Uruguay
Bad Bunny - Dos Mil 16,Uruguay
Rombai - Ganitas,Uruguay
Cosculluela - Si me dices que sí,Uruguay
Pekeño 77 - Rangos,Uruguay
KAROL G - S91,Uruguay
Pablo Alborán - Saturno,Uruguay
Fer Palacio - La Playax,Uruguay
Maluma - No Se Me Quita,Uruguay
KAROL G - Ocean,Uruguay
Maluma - Madrid,Uruguay
Bhavi - AEROBICO REMIX,Uruguay
Maria Becerra - PRIMER AVISO,Uruguay
Crissin - Poblado,Uruguay
Rombai - Adios,Uruguay
Kenny Man - Ni Gucci Ni Prada,Uruguay
Sech - Confía,Uruguay
Lunay - Victoria,Uruguay
Juanfran - Como Llora,Uruguay
"Bizarrap - Zaramay: Bzrp Music Sessions, Vol. 31",Uruguay
Rombai - Reencuentro,Uruguay
John C - C90 - Remix,Uruguay
Matías Valdez - No Quiero Ser Tu Amigo,Uruguay
Luana - Solo Tu y Yo,Uruguay
Juanes - Fuego,Uruguay
Shakira - Copa Vacía,Uruguay
ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),Uruguay
BM - Polvito,Uruguay
Myke Towers - ULALA (OOH LA LA),Uruguay
Marama - Todo comenzo bailando,Uruguay
LIT killah - Apaga el celular,Uruguay
FMK - Perdóname,Uruguay
Major Lazer - Que Calor,Uruguay
Paulo Londra - Nena Maldición,Uruguay
Emanero - A PURO DOLOR,Uruguay
Residente - Bellacoso,Uruguay
Maffio - Cristina,Uruguay
Anuel AA - Súbelo,Uruguay
Eladio Carrion - Mi Error - Remix,Uruguay
LA NUEVA ESCUELA - El Diablo,Uruguay
Marshmello - Happier,Uruguay
TINI - Un Beso en Madrid,Uruguay
Bad Bunny - Después de la Playa,Uruguay
Big Apple - Que a Pasao,Uruguay
Twenty One Pilots - Ride,Uruguay
Nacho - Casualidad,Uruguay
La K'onga - Te Mentiría,Uruguay
David Guetta - 2U,Uruguay
Los Totora - Márchate ahora,Uruguay
TINI - pa,Uruguay
Valentino - Besame,Uruguay
Lunay - La Cama,Uruguay
Lunay - Soltera,Uruguay
Carlos Vives - La Bicicleta - Remix,Uruguay
Dei V - Narcotics,Uruguay
ORO600 - Nena Sad,Uruguay
Los Negroni - Pa Quererte,Uruguay
Gusty dj - ¿Y pa la Wacha Loca? (con Salastkbron) - Remix,Uruguay
Ak4:20 - Me Arrepentí,Uruguay
Ke Personajes - Pobre Corazón,Uruguay
Gordo - Hombres y Mujeres,Uruguay
Cris Mj - Los Malvekes,Uruguay
Duki - Hitboy,Uruguay
Myke Towers - Experimento,Uruguay
Mau y Ricky - 3 de La Mañana,Uruguay
Mike Bahía - La Lá,Uruguay
Peso Pluma - TULUM,Uruguay
Daddy Yankee - Vaivén,Uruguay
j mena - Quien Empezó,Uruguay
Jossef - Persia - Remix,Uruguay
Miranda! - Uno los Dos,Uruguay
Wisin - Buenos Días,Uruguay
YSY A - CUÁNTOS TÉRMINOS?,Uruguay
Arcángel - Tussi,Uruguay
Olivia Rodrigo - deja vu,Uruguay
C. Tangana - Ateo,Uruguay
LA NUEVA ESCUELA - Chula,Uruguay
Dayvi - Baila Conmigo,Uruguay
Clean Bandit - Rather Be,Uruguay
YSY A - #Ysya2020 Vol. 5 - Silbando,Uruguay
Ovy On The Drums - Sigo Buscandote,Uruguay
No Te Va Gustar - Venganza,Uruguay
Shawn Mendes - There's Nothing Holdin' Me Back,Uruguay
Bad Bunny - Si Veo a Tu Mamá,Uruguay
Nicky Jam - 69,Uruguay
Alan Gomez - La Jeepeta (Remix) [DJ Alan & Jona Mix Version],Uruguay
Bad Bunny - FINA,Uruguay
Rombai - Besarte,Uruguay
WOS - TERRAZA,Uruguay
La Joaqui - Traidora,Uruguay
Daddy Yankee - Hula Hoop,Uruguay
Milo j - FLA,Uruguay
L-Gante - Tinty Nasty,Uruguay
Fito Paez - Mariposa tecknicolor,Uruguay
Tan Bionica - Loca,Uruguay
Rauw Alejandro - Fantasias - Remix,Uruguay
Rema - Calm Down,Uruguay
Miley Cyrus - Prisoner,Uruguay
Bad Bunny - Si Estuviésemos Juntos,Uruguay
Coldplay - Hymn for the Weekend - Seeb Remix,Uruguay
No Te Va Gustar - Chau,Uruguay
Agapornis - Le Hace Falta un Beso,Uruguay
La Joaqui - Mañosa,Uruguay
Zion & Lennox - Mi tesoro,Uruguay
Jhayco - En La De Ella,Uruguay
Montano - sOlA,Uruguay
Marshmello - FRIENDS,Uruguay
Passenger - Let Her Go,Uruguay
Taylor Swift - Anti-Hero,Uruguay
"Bizarrap - Kiddo Toto: Bzrp Music Sessions, Vol. 11",Uruguay
Avicii - Waiting For Love,Uruguay
Wisin - Todo Comienza en la Disco,Uruguay
LA NUEVA ESCUELA - Chorrito Pa Las Animas,Uruguay
Bad Bunny - BAD CON NICKY,Uruguay
Brytiago - Netflixxx,Uruguay
6ix9ine - MALA,Uruguay
CNCO - Llegaste Tú,Uruguay
#TocoParaVos - Su fiel admirador,Uruguay
Rvssian - B11,Uruguay
Dame 5 - Punto y Aparte,Uruguay
Bad Bunny - Soy Peor Remix,Uruguay
OneRepublic - Counting Stars,Uruguay
The Rudeboyz - Dile la Verdad,Uruguay
David Guetta - Bang My Head,Uruguay
Twenty One Pilots - Heathens,Uruguay
"Bizarrap - KHEA: Bzrp Music Sessions, Vol. 34",Uruguay
Nicki Nicole - Toa La Vida,Uruguay
Duki - Remember Me,Uruguay
Daddy Yankee - Sígueme Y Te Sigo,Uruguay
Marc Anthony - Está Rico,Uruguay
Nacho - Déjalo,Uruguay
Duki - aPoLLo13,Uruguay
Powfu - death bed,Uruguay
Cazzu - Brinca,Uruguay
Bad Bunny - Yo No Soy Celoso,Uruguay
Trueno - Solo por Vos,Uruguay
Yami Safdie - De Nada - Remix,Uruguay
Ryan Castro - Monastery,Uruguay
Bad Bunny - Chambea,Uruguay
Gigolo Y La Exce - Sexto Sentido,Uruguay
Bruno Mars - That's What I Like,Uruguay
Seven Kayne - Si Te Lastime,Uruguay
"Bizarrap - C.R.O: Bzrp Music Session, Vol. 29",Uruguay
Manuel Turizo - Mala Costumbre,Uruguay
The Chainsmokers - Paris,Uruguay
Maroon 5 - What Lovers Do,Uruguay
DJ Alex - Leña para el Carbón,Uruguay
Blessd - SI SABE FERXXO,Uruguay
Emilia - JET_Set.mp3,Uruguay
Jory Boy - No Te Hagas,Uruguay
Farruko - Obsesionado,Uruguay
Jason Derulo - Want to Want Me,Uruguay
Roddy Ricch - The Box,Uruguay
Trevor Daniel - Falling,Uruguay
The Academy: Segunda Misión - LA RANGER,Uruguay
Drake - In My Feelings,Uruguay
Maluma - Agua de Jamaica,Uruguay
L-Gante - Malianteo 420,Uruguay
Calvin Harris - Blame,Uruguay
LA NUEVA ESCUELA - Ando⧸LolliPop⧸Una Foto⧸Pobre Diabla⧸Si No Le Contesto⧸Regalame Una Noche⧸Perdoname,Uruguay
Imagine Dragons - Thunder,Uruguay
ZAYN - PILLOWTALK,Uruguay
Sebastian Yatra - Devuélveme El Corazón,Uruguay
Guaynaa - Rebota,Uruguay
Olvidate! - Me Quedo Con Vos,Uruguay
Farruko - La Cartera,Uruguay
Rombai - Abrazame,Uruguay
Paulo Londra - Homerun (Intro),Uruguay
Lilly Wood and The Prick - Prayer in C - Robin Schulz Radio Edit,Uruguay
Bad Bunny - Me Fui de Vacaciones,Uruguay
Justin Quiles - Si Ella Quisiera,Uruguay
Cosculluela - A Donde Voy,Uruguay
Jhayco - Dile (Homenaje),Uruguay
Becky G - Fulanito,Uruguay
Prince Royce - El Clavo,Uruguay
Justin Bieber - Yummy,Uruguay
Clean Bandit - Solo,Uruguay
Yandel - En Cero,Uruguay
Ir Sais - Dream Girl - Remix,Uruguay
Nicki Nicole - Wapo Traketero,Uruguay
Post Malone - rockstar,Uruguay
Valentino - Tú Y Yo,Uruguay
No Te Va Gustar - Verte Reír,Uruguay
The La Planta - Colorín Colorado,Uruguay
The La Planta - Se Fue Viral,Uruguay
Bizarrap - Anuel AA: Bzrp Music Session: Vol. 46,Uruguay
Ricky Martin - La Mordidita,Uruguay
Benson Boone - Beautiful Things,Uruguay
Kate Bush - Running Up That Hill (A Deal With God),Uruguay
Drake - God's Plan,Uruguay
Ozuna - Del Mar,Uruguay
Greeicy - Los Besos,Uruguay
The La Planta - El Manual,Uruguay
Los Auténticos Decadentes - Amor (Ft. Mon Laferte) - MTV Unplugged,Uruguay
#TocoParaVos - Una historia,Uruguay
Nio Garcia - Travesuras,Uruguay
Big Apple - Que a Pasao - Remix,Uruguay
J Balvin - Tu Veneno,Uruguay
Maluma - Nos Comemos Vivos,Uruguay
Lukas Graham - 7 Years,Uruguay
Dillom - DUDADE,Uruguay
Modo Diablo - TRAP.N.EXPORT,Uruguay
Midel - B.U.H.O,Uruguay
Yandel - Dembow 2020,Uruguay
Duki - Celosa,Uruguay
De La Ghetto - Loco Por Perrearte - Remix,Uruguay
Quevedo - AHORA QUÉ,Uruguay
Bad Bunny - Caro,Uruguay
Luck Ra - Bebe Dame,Uruguay
Luck Ra - QUE SED,Uruguay
Standly - Mi Gata,Uruguay
Reik - Perfecta,Uruguay
LOAN - No Llores,Uruguay
Nicky Jam - El Amante - Remix,Uruguay
Rich Music LTD - Imaginate,Uruguay
Luck Ra - Te Mentiria,Uruguay
Bad Bunny - Aguacero,Uruguay
Dalex - Perfume,Uruguay
Drake - Hotline Bling,Uruguay
Arcángel - Si Te Veo,Uruguay
Piso 21 - Tan Bonita,Uruguay
NATTI NATASHA - Mayor Que Usted,Uruguay
"Bizarrap - Residente: Bzrp Music Sessions, Vol. 49",Uruguay
Reik - Qué Gano Olvidándote - Versión Urbana,Uruguay
Prince Royce - Deja vu,Uruguay
Duki - antes de perderte (OG VERSION),Uruguay
Miway - Agua en la Boca,Uruguay
Selena Gomez - Wolves,Uruguay
TINI - Suéltate El Pelo,Uruguay
Jere Klein - Ram,Uruguay
Galantis - No Money,Uruguay
Trueno - No Cap - A COLORS SHOW,Uruguay
ROSALÍA - LA FAMA,Uruguay
Anuel AA - Mercedes Tintia,Uruguay
Duki - Ferrari,Uruguay
Cris Mj - Locura y Maldad,Uruguay
BM - NO VUELVO A CAER,Uruguay
Mora - MEMORIAS,Uruguay
Ariana Grande - Into You,Uruguay
Reik - Aleluya,Uruguay
Sech - Solita,Uruguay
Chris Lebron - Desde Mis Ojos - Remix,Uruguay
Maluma - Marinero,Uruguay
Nicki Nicole - No Toque Mi Naik,Uruguay
Paulo Londra - No Puedo,Uruguay
NATTI NATASHA - Me Gusta,Uruguay
Maná - De Pies A Cabeza,Uruguay
Black Eyed Peas - GIRL LIKE ME,Uruguay
LIT killah - Dejame Tranki,Uruguay
Marama - Volverte a Ver,Uruguay
LIT killah - Carta de Despedida,Uruguay
Ed Sheeran - Nothing On You,Uruguay
KAROL G - Pineapple,Uruguay
Justin Quiles - Whiskey y Coco,Uruguay
Morat - Salir Con Vida,Uruguay
Ed Sheeran - Castle on the Hill,Uruguay
Reik - Loquita,Uruguay
Soda Stereo - De Música Ligera,Uruguay
Bad Bunny - Tu No Metes Cabra,Uruguay
GAYLE - abcdefu,Uruguay
Joey Montana - Hola,Uruguay
Yandel - Encantadora,Uruguay
Rombai - Yo tambien,Uruguay
Patricio Rey y sus Redonditos de Ricota - Un Poco de Amor Francés,Uruguay
Camilo - El Mismo Aire,Uruguay
Jonas Blue - Fast Car,Uruguay
Quevedo - DAME,Uruguay
Dame 5 - Picoteo,Uruguay
Luny Tunes - Mayor Que Yo 3,Uruguay
KAROL G - A Ella,Uruguay
Maluma - Mala Mía - Remix,Uruguay
Pijama Party - Nuestro Secreto,Uruguay
KEVIN ROLDAN - Ruleta Rusa,Uruguay
Tiago PZK - Sex & Love,Uruguay
MAGIC! - Rude,Uruguay
"El Reja - Fernet, Fútbol & Cumbia",Uruguay
KHEA - Tengo 30,Uruguay
Arizona Zervas - ROXANNE,Uruguay
#TocoParaVos - Tengo un vicio,Uruguay
Sofía Reyes - R.I.P.,Uruguay
Anuel AA - Antes,Uruguay
DJ Alex - Cristina Remix,Uruguay
Reykon - Déjame te explico,Uruguay
LiL CaKe - DEFINITIVA,Uruguay
Farruko - Nadie,Uruguay
Maluma - Carnaval,Uruguay
La Sandonga - Negarlo Todo,Uruguay
Los Abuelos De La Nada - Mil Horas,Uruguay
C.R.O - Ella es una G,Uruguay
WOS - FRESCO,Uruguay
Anuel AA - Fútbol & Rumba,Uruguay
Randy - 23 (With Ape Drums),Uruguay
Wisin - Emojis de Corazones,Uruguay
Danny Ocean - Swing,Uruguay
Marama - Todo Comenzó Bailando - Remix,Uruguay
R. City - Locked Away,Uruguay
Billie Eilish - Happier Than Ever,Uruguay
Manuel Turizo - Cosas Malas,Uruguay
#TocoParaVos - Bailemos juntos,Uruguay
J Balvin - Mi Gente,Uruguay
Young Miko - offline,Uruguay
J Balvin - Negro,Uruguay
Quevedo - Buenas,Uruguay
NATTI NATASHA - Qué Mal Te Fue (Remix),Uruguay
Marama - Todo Comenzó Bailando,Uruguay
Juan Magán - Baila Conmigo,Uruguay
The La Planta - Miss Lonely,Uruguay
Yandar & Yostin - Te Pintaron Pajaritos,Uruguay
DJ Alex - El efecto - Remix,Uruguay
Migrantes - Lado Triste - Remix,Uruguay
Ellie Goulding - Love Me Like You Do,Uruguay
Thalia - Lindo Pero Bruto,Uruguay
Paulo Londra - A Veces,Uruguay
VI-EM - Si Le Robo un beso,Uruguay
"Bizarrap - Pekeño 77: Bzrp Music Sessions, Vol. 5",Uruguay
Lenny Tavárez - EMPELOTICA,Uruguay
Rombai - Enamorarnos No,Uruguay
Mariah Angeliq - Perreito,Uruguay
Danny Ocean - Epa Wei,Uruguay
Jay Wheeler - Pacto,Uruguay
Maroon 5 - Maps,Uruguay
Jotape - A La Gente Le Dice Que No,Uruguay
La China - Pasatiempo,Uruguay
Tom Odell - Another Love,Uruguay
Duki - Chico Estrella,Uruguay
MYA - MYA LIVE P2: Corazón Guerrero,Uruguay
Cazzu - Dime Dónde,Uruguay
NATHY PELUSO - DELITO,Uruguay
Wiz Khalifa - See You Again,Uruguay
J Balvin - Ay Vamos,Uruguay
Calvin Harris - Summer,Uruguay
Los Bonnitos - Tu Ritmo,Uruguay
J Balvin - Pierde Los Modales,Uruguay
Marka Akme - Llama,Uruguay
Cosculluela - Solo a Solas,Uruguay
Lola Indigo - EL TONTO,Uruguay
Piso 21 - La Vida Sin Ti,Uruguay
Duki - Midtown,Uruguay
No Te Va Gustar - Tan Lejos,Uruguay
El Polaco - Deja De Llorar,Uruguay
Maluma - Sin Contrato - Remix,Uruguay
Maluma - Junio,Uruguay
"Bizarrap - Morad: Bzrp Music Sessions, Vol. 47",Uruguay
Måneskin - I WANNA BE YOUR SLAVE,Uruguay
"FABRO - Suelta, Sola y Tranquila",Uruguay
Mora - DONDE SE APRENDE A QUERER?,Uruguay
One Direction - Drag Me Down,Uruguay
Manuel Turizo - Bailemos,Uruguay
The Police - Every Breath You Take,Uruguay
Ovy On The Drums - Ya no me llames,Uruguay
Chris Viz - Diavla,Uruguay
Garotihnio - Mambo - Remix,Uruguay
Ed Sheeran - Galway Girl,Uruguay
Reykon - El chisme,Uruguay
MC G15 - Deu Onda,Uruguay
Morat - Idiota,Uruguay
Mora - RÁPIDO,Uruguay
DJ Tao - LA JOAQUI | DJ TAO Turreo Sessions #6,Uruguay
Chino & Nacho - Me Voy Enamorando - Remix,Uruguay
The Academy: Segunda Misión - LATTE,Uruguay
Ariana Grande - no tears left to cry,Uruguay
Bhavi - No Lo Entiendo,Uruguay
Trueno - Atrevido,Uruguay
Jessie J - Bang Bang,Uruguay
Maroon 5 - Animals,Uruguay
Brytiago - Controla,Uruguay
KEVIN ROLDAN - PPP - Remix,Uruguay
Queen - Another One Bites The Dust - Remastered 2011,Uruguay
Calvin Harris - Outside,Uruguay
Bad Bunny - BYE ME FUI,Uruguay
Felix Jaehn - Ain't Nobody (Loves Me Better),Uruguay
Alejandro Sanz - Deja Que Te Bese,Uruguay
Neo Pistea - Otra Botella,Uruguay
Wisin - 3G,Uruguay
